listener_id,region,signup_ts
621,NA,2025-11-29 00:00:00+00:00
622,EU,2026-01-01 00:00:00+00:00
623,NA,2025-11-20 00:00:00+00:00
624,NA,2025-12-10 00:00:00+00:00
625,NA,2025-11-18 00:00:00+00:00
626,NA,2025-11-29 00:00:00+00:00
627,LATAM,2025-11-05 00:00:00+00:00
628,NA,2025-11-17 00:00:00+00:00
629,APAC,2025-12-23 00:00:00+00:00
630,NA,2025-10-30 00:00:00+00:00
631,LATAM,2026-02-08 00:00:00+00:00
632,NA,2025-12-31 00:00:00+00:00
633,NA,2025-12-14 00:00:00+00:00
634,LATAM,2025-11-06 00:00:00+00:00
635,EU,2026-01-09 00:00:00+00:00
636,NA,2026-02-01 00:00:00+00:00
637,NA,2026-02-16 00:00:00+00:00
638,APAC,2026-01-31 00:00:00+00:00
639,LATAM,2026-02-21 00:00:00+00:00
640,NA,2026-01-23 00:00:00+00:00
641,NA,2026-01-14 00:00:00+00:00
642,EU,2025-12-13 00:00:00+00:00
643,NA,2026-02-21 00:00:00+00:00
644,NA,2026-01-18 00:00:00+00:00
645,LATAM,2025-11-03 00:00:00+00:00
646,LATAM,2025-12-23 00:00:00+00:00
647,NA,2025-12-26 00:00:00+00:00
648,NA,2025-12-27 00:00:00+00:00
649,NA,2026-01-14 00:00:00+00:00
650,LATAM,2026-01-24 00:00:00+00:00
651,NA,2025-11-01 00:00:00+00:00
652,NA,2026-01-21 00:00:00+00:00
653,LATAM,2025-11-17 00:00:00+00:00
654,NA,2026-01-14 00:00:00+00:00
655,EU,2025-11-06 00:00:00+00:00
656,NA,2026-02-24 00:00:00+00:00
657,EU,2025-12-29 00:00:00+00:00
658,NA,2026-02-01 00:00:00+00:00
659,APAC,2026-01-20 00:00:00+00:00
660,NA,2025-12-04 00:00:00+00:00
661,EU,2025-11-12 00:00:00+00:00
662,LATAM,2026-01-22 00:00:00+00:00
663,EU,2026-01-16 00:00:00+00:00
664,EU,2025-11-26 00:00:00+00:00
665,NA,2025-12-09 00:00:00+00:00
666,EU,2025-11-04 00:00:00+00:00
667,EU,2025-12-16 00:00:00+00:00
668,APAC,2026-01-02 00:00:00+00:00
669,NA,2025-11-23 00:00:00+00:00
670,NA,2025-11-01 00:00:00+00:00
671,NA,2026-01-15 00:00:00+00:00
672,LATAM,2025-12-24 00:00:00+00:00
673,NA,2026-01-09 00:00:00+00:00
674,NA,2025-12-09 00:00:00+00:00
675,APAC,2025-12-13 00:00:00+00:00
676,EU,2025-12-17 00:00:00+00:00
677,LATAM,2026-01-27 00:00:00+00:00
678,EU,2025-11-17 00:00:00+00:00
679,NA,2026-02-16 00:00:00+00:00
680,EU,2026-02-19 00:00:00+00:00
681,NA,2025-11-08 00:00:00+00:00
682,EU,2025-10-28 00:00:00+00:00
683,NA,2025-12-24 00:00:00+00:00
684,APAC,2026-01-15 00:00:00+00:00
685,NA,2025-12-18 00:00:00+00:00
686,EU,2026-02-04 00:00:00+00:00
687,NA,2025-12-23 00:00:00+00:00
688,EU,2025-12-28 00:00:00+00:00
689,NA,2025-12-07 00:00:00+00:00
690,NA,2026-02-24 00:00:00+00:00
691,NA,2026-01-09 00:00:00+00:00
692,NA,2025-12-19 00:00:00+00:00
693,EU,2025-12-02 00:00:00+00:00
694,EU,2025-10-28 00:00:00+00:00
695,APAC,2025-12-26 00:00:00+00:00
696,NA,2026-01-13 00:00:00+00:00
697,NA,2026-02-07 00:00:00+00:00
698,APAC,2026-01-29 00:00:00+00:00
699,NA,2025-11-18 00:00:00+00:00
700,NA,2026-01-06 00:00:00+00:00
701,LATAM,2026-01-29 00:00:00+00:00
702,NA,2026-02-08 00:00:00+00:00
703,LATAM,2025-11-29 00:00:00+00:00
704,EU,2026-01-05 00:00:00+00:00
705,APAC,2026-02-20 00:00:00+00:00
706,EU,2026-01-13 00:00:00+00:00
707,EU,2025-12-22 00:00:00+00:00
708,NA,2026-01-17 00:00:00+00:00
709,APAC,2026-01-20 00:00:00+00:00
710,NA,2026-02-19 00:00:00+00:00
711,LATAM,2025-12-30 00:00:00+00:00
712,EU,2026-01-11 00:00:00+00:00
713,EU,2026-01-05 00:00:00+00:00
714,NA,2025-10-30 00:00:00+00:00
715,NA,2026-01-04 00:00:00+00:00
716,LATAM,2025-12-30 00:00:00+00:00
717,NA,2025-11-03 00:00:00+00:00
718,APAC,2025-12-26 00:00:00+00:00
719,APAC,2026-01-12 00:00:00+00:00
720,NA,2026-01-11 00:00:00+00:00
721,NA,2025-11-22 00:00:00+00:00
722,LATAM,2025-12-19 00:00:00+00:00
723,LATAM,2025-11-10 00:00:00+00:00
724,NA,2025-11-26 00:00:00+00:00
725,LATAM,2025-12-20 00:00:00+00:00
726,LATAM,2026-01-12 00:00:00+00:00
727,EU,2026-01-26 00:00:00+00:00
728,APAC,2025-10-29 00:00:00+00:00
729,APAC,2025-11-28 00:00:00+00:00
730,NA,2026-02-23 00:00:00+00:00
731,APAC,2025-11-23 00:00:00+00:00
732,APAC,2025-12-29 00:00:00+00:00
733,EU,2026-01-09 00:00:00+00:00
734,NA,2026-01-02 00:00:00+00:00
735,APAC,2025-11-28 00:00:00+00:00
736,LATAM,2026-02-02 00:00:00+00:00
737,NA,2025-11-27 00:00:00+00:00
738,NA,2026-01-29 00:00:00+00:00
739,APAC,2025-11-14 00:00:00+00:00
740,NA,2025-10-28 00:00:00+00:00
741,LATAM,2025-11-17 00:00:00+00:00
742,NA,2025-11-21 00:00:00+00:00
743,EU,2026-02-24 00:00:00+00:00
744,LATAM,2025-12-29 00:00:00+00:00
745,NA,2026-01-15 00:00:00+00:00
746,NA,2025-12-07 00:00:00+00:00
747,NA,2026-01-26 00:00:00+00:00
748,NA,2025-12-05 00:00:00+00:00
749,NA,2026-02-11 00:00:00+00:00
750,APAC,2025-12-04 00:00:00+00:00
751,LATAM,2026-01-20 00:00:00+00:00
752,EU,2026-01-15 00:00:00+00:00
753,NA,2026-02-07 00:00:00+00:00
754,NA,2025-11-28 00:00:00+00:00
755,EU,2026-02-22 00:00:00+00:00
756,APAC,2025-10-30 00:00:00+00:00
757,APAC,2026-01-01 00:00:00+00:00
758,APAC,2025-10-31 00:00:00+00:00
759,NA,2026-02-02 00:00:00+00:00
760,EU,2025-11-12 00:00:00+00:00
761,EU,2025-12-19 00:00:00+00:00
762,EU,2025-12-29 00:00:00+00:00
763,EU,2025-11-11 00:00:00+00:00
764,NA,2026-02-06 00:00:00+00:00
765,NA,2026-01-09 00:00:00+00:00
766,NA,2025-11-18 00:00:00+00:00
767,NA,2025-11-07 00:00:00+00:00
768,APAC,2026-01-05 00:00:00+00:00
769,NA,2026-01-05 00:00:00+00:00
770,NA,2026-01-09 00:00:00+00:00
771,EU,2026-01-28 00:00:00+00:00
772,APAC,2025-11-24 00:00:00+00:00
773,EU,2026-02-21 00:00:00+00:00
774,NA,2025-12-13 00:00:00+00:00
775,APAC,2026-02-17 00:00:00+00:00
776,EU,2026-01-30 00:00:00+00:00
777,EU,2026-01-09 00:00:00+00:00
778,EU,2025-12-21 00:00:00+00:00
779,LATAM,2025-12-04 00:00:00+00:00
780,EU,2026-01-14 00:00:00+00:00
781,EU,2025-12-27 00:00:00+00:00
782,NA,2026-01-10 00:00:00+00:00
783,LATAM,2026-02-17 00:00:00+00:00
784,APAC,2026-01-07 00:00:00+00:00
785,NA,2025-12-24 00:00:00+00:00
786,NA,2025-10-28 00:00:00+00:00
787,NA,2025-11-02 00:00:00+00:00
788,APAC,2025-12-01 00:00:00+00:00
789,EU,2025-11-16 00:00:00+00:00
790,NA,2025-11-23 00:00:00+00:00
791,APAC,2025-12-01 00:00:00+00:00
792,APAC,2026-02-10 00:00:00+00:00
793,NA,2026-01-17 00:00:00+00:00
794,NA,2025-12-04 00:00:00+00:00
795,EU,2025-11-11 00:00:00+00:00
796,EU,2025-12-31 00:00:00+00:00
797,LATAM,2025-11-26 00:00:00+00:00
798,APAC,2026-02-15 00:00:00+00:00
799,NA,2025-12-09 00:00:00+00:00
800,APAC,2025-12-11 00:00:00+00:00
801,NA,2025-12-08 00:00:00+00:00
802,NA,2025-12-15 00:00:00+00:00
803,NA,2025-11-20 00:00:00+00:00
804,NA,2025-11-30 00:00:00+00:00
805,NA,2025-12-21 00:00:00+00:00
806,NA,2026-01-14 00:00:00+00:00
807,LATAM,2026-01-13 00:00:00+00:00
808,EU,2025-12-29 00:00:00+00:00
809,NA,2025-11-20 00:00:00+00:00
810,EU,2025-11-21 00:00:00+00:00
811,NA,2026-02-09 00:00:00+00:00
812,LATAM,2025-11-01 00:00:00+00:00
813,NA,2025-12-17 00:00:00+00:00
814,NA,2025-12-21 00:00:00+00:00
815,LATAM,2025-11-15 00:00:00+00:00
816,LATAM,2026-01-08 00:00:00+00:00
817,LATAM,2025-11-23 00:00:00+00:00
818,NA,2025-11-17 00:00:00+00:00
819,NA,2026-01-31 00:00:00+00:00
820,APAC,2025-10-28 00:00:00+00:00
821,APAC,2026-01-06 00:00:00+00:00
822,NA,2026-01-08 00:00:00+00:00
823,EU,2025-12-11 00:00:00+00:00
824,EU,2026-01-03 00:00:00+00:00
825,NA,2026-02-15 00:00:00+00:00
826,NA,2025-12-21 00:00:00+00:00
827,NA,2026-01-13 00:00:00+00:00
828,APAC,2025-11-27 00:00:00+00:00
829,NA,2025-12-06 00:00:00+00:00
830,NA,2026-02-18 00:00:00+00:00
831,NA,2025-12-30 00:00:00+00:00
832,EU,2026-02-12 00:00:00+00:00
833,LATAM,2026-02-17 00:00:00+00:00
834,NA,2026-02-24 00:00:00+00:00
835,LATAM,2025-11-16 00:00:00+00:00
836,NA,2026-02-13 00:00:00+00:00
837,NA,2025-12-26 00:00:00+00:00
838,EU,2026-01-28 00:00:00+00:00
839,NA,2025-12-13 00:00:00+00:00
840,EU,2026-02-09 00:00:00+00:00
841,EU,2026-02-04 00:00:00+00:00
842,NA,2025-11-03 00:00:00+00:00
843,LATAM,2026-02-02 00:00:00+00:00
844,LATAM,2025-12-08 00:00:00+00:00
845,LATAM,2026-02-17 00:00:00+00:00
846,EU,2025-12-09 00:00:00+00:00
847,NA,2026-02-17 00:00:00+00:00
848,EU,2026-01-12 00:00:00+00:00
849,EU,2025-12-21 00:00:00+00:00
850,EU,2025-12-09 00:00:00+00:00
851,LATAM,2025-11-07 00:00:00+00:00
852,NA,2025-12-23 00:00:00+00:00
853,APAC,2025-11-02 00:00:00+00:00
854,EU,2025-11-02 00:00:00+00:00
855,NA,2025-11-03 00:00:00+00:00
856,EU,2025-12-20 00:00:00+00:00
857,APAC,2026-02-03 00:00:00+00:00
858,LATAM,2025-10-29 00:00:00+00:00
859,NA,2026-02-22 00:00:00+00:00
860,NA,2026-02-04 00:00:00+00:00
861,EU,2026-02-24 00:00:00+00:00
862,APAC,2026-02-05 00:00:00+00:00
863,EU,2025-11-22 00:00:00+00:00
864,EU,2026-01-20 00:00:00+00:00
865,NA,2026-01-20 00:00:00+00:00
866,NA,2025-11-03 00:00:00+00:00
867,LATAM,2025-12-05 00:00:00+00:00
868,NA,2025-11-08 00:00:00+00:00
869,EU,2025-11-19 00:00:00+00:00
870,EU,2026-02-11 00:00:00+00:00
871,EU,2025-11-19 00:00:00+00:00
872,LATAM,2025-12-08 00:00:00+00:00
873,EU,2025-12-31 00:00:00+00:00
874,NA,2026-01-12 00:00:00+00:00
875,EU,2025-11-09 00:00:00+00:00
876,EU,2025-11-25 00:00:00+00:00
877,NA,2025-11-08 00:00:00+00:00
878,APAC,2026-02-22 00:00:00+00:00
879,EU,2026-01-06 00:00:00+00:00
880,APAC,2025-12-24 00:00:00+00:00
881,APAC,2025-11-28 00:00:00+00:00
882,NA,2025-12-02 00:00:00+00:00
883,NA,2026-01-07 00:00:00+00:00
884,APAC,2026-01-11 00:00:00+00:00
885,NA,2026-02-23 00:00:00+00:00
886,APAC,2025-11-14 00:00:00+00:00
887,APAC,2026-01-29 00:00:00+00:00
888,LATAM,2025-12-18 00:00:00+00:00
889,EU,2026-01-19 00:00:00+00:00
890,NA,2026-02-17 00:00:00+00:00
891,APAC,2026-01-19 00:00:00+00:00
892,EU,2025-12-20 00:00:00+00:00
893,NA,2025-12-31 00:00:00+00:00
894,LATAM,2025-12-10 00:00:00+00:00
895,NA,2025-12-25 00:00:00+00:00
896,NA,2025-12-31 00:00:00+00:00
897,NA,2025-11-12 00:00:00+00:00
898,APAC,2026-01-06 00:00:00+00:00
899,LATAM,2025-12-16 00:00:00+00:00
900,NA,2026-01-25 00:00:00+00:00
901,LATAM,2026-02-07 00:00:00+00:00
902,EU,2026-01-31 00:00:00+00:00
903,NA,2026-01-20 00:00:00+00:00
904,NA,2025-11-15 00:00:00+00:00
905,EU,2025-12-24 00:00:00+00:00
906,NA,2026-01-29 00:00:00+00:00
907,EU,2025-12-02 00:00:00+00:00
908,NA,2025-11-21 00:00:00+00:00
909,EU,2025-11-25 00:00:00+00:00
910,NA,2025-12-10 00:00:00+00:00
911,NA,2025-12-12 00:00:00+00:00
912,EU,2026-02-02 00:00:00+00:00
913,LATAM,2025-12-29 00:00:00+00:00
914,LATAM,2025-11-24 00:00:00+00:00
915,NA,2026-02-07 00:00:00+00:00
916,NA,2026-02-02 00:00:00+00:00
917,EU,2026-01-03 00:00:00+00:00
918,APAC,2025-12-15 00:00:00+00:00
919,NA,2025-11-27 00:00:00+00:00
920,LATAM,2025-12-09 00:00:00+00:00
921,NA,2025-11-30 00:00:00+00:00
922,LATAM,2025-11-16 00:00:00+00:00
923,NA,2026-01-21 00:00:00+00:00
924,NA,2025-11-27 00:00:00+00:00
925,NA,2025-12-31 00:00:00+00:00
926,EU,2025-12-07 00:00:00+00:00
927,NA,2026-01-24 00:00:00+00:00
928,LATAM,2025-12-15 00:00:00+00:00
929,APAC,2026-01-07 00:00:00+00:00
930,LATAM,2025-11-18 00:00:00+00:00
931,NA,2025-10-29 00:00:00+00:00
932,NA,2025-11-26 00:00:00+00:00
933,LATAM,2025-12-05 00:00:00+00:00
934,NA,2026-02-22 00:00:00+00:00
935,EU,2025-12-20 00:00:00+00:00
936,LATAM,2025-11-18 00:00:00+00:00
937,LATAM,2026-01-18 00:00:00+00:00
938,EU,2025-12-27 00:00:00+00:00
939,NA,2026-02-19 00:00:00+00:00
940,NA,2026-01-21 00:00:00+00:00
941,NA,2025-12-09 00:00:00+00:00
942,NA,2025-11-28 00:00:00+00:00
943,NA,2025-11-12 00:00:00+00:00
944,APAC,2025-12-18 00:00:00+00:00
945,NA,2025-10-28 00:00:00+00:00
946,EU,2026-01-04 00:00:00+00:00
947,EU,2026-02-12 00:00:00+00:00
948,APAC,2025-12-21 00:00:00+00:00
949,APAC,2026-02-08 00:00:00+00:00
950,EU,2025-12-27 00:00:00+00:00
951,EU,2026-01-04 00:00:00+00:00
952,LATAM,2026-01-16 00:00:00+00:00
953,NA,2025-11-20 00:00:00+00:00
954,LATAM,2025-11-09 00:00:00+00:00
955,LATAM,2026-01-27 00:00:00+00:00
956,NA,2025-11-06 00:00:00+00:00
957,EU,2025-11-16 00:00:00+00:00
958,NA,2026-01-20 00:00:00+00:00
959,NA,2025-12-26 00:00:00+00:00
960,NA,2025-11-14 00:00:00+00:00
961,EU,2026-01-05 00:00:00+00:00
962,EU,2026-01-20 00:00:00+00:00
963,NA,2025-12-09 00:00:00+00:00
964,EU,2025-12-14 00:00:00+00:00
965,EU,2026-02-19 00:00:00+00:00
966,NA,2025-11-11 00:00:00+00:00
967,EU,2025-12-09 00:00:00+00:00
968,LATAM,2026-02-10 00:00:00+00:00
969,EU,2025-11-09 00:00:00+00:00
970,EU,2026-01-22 00:00:00+00:00
971,NA,2025-12-29 00:00:00+00:00
972,LATAM,2025-10-29 00:00:00+00:00
973,EU,2026-01-21 00:00:00+00:00
974,EU,2025-12-20 00:00:00+00:00
975,EU,2025-12-11 00:00:00+00:00
976,NA,2025-11-27 00:00:00+00:00
977,NA,2026-02-21 00:00:00+00:00
978,APAC,2026-01-17 00:00:00+00:00
979,LATAM,2026-02-03 00:00:00+00:00
980,NA,2025-11-11 00:00:00+00:00
981,NA,2025-11-26 00:00:00+00:00
982,LATAM,2026-02-18 00:00:00+00:00
983,LATAM,2025-12-01 00:00:00+00:00
984,NA,2025-12-05 00:00:00+00:00
985,LATAM,2025-11-25 00:00:00+00:00
986,NA,2026-02-20 00:00:00+00:00
987,LATAM,2025-12-25 00:00:00+00:00
988,NA,2026-01-21 00:00:00+00:00
989,APAC,2025-12-31 00:00:00+00:00
990,NA,2026-01-17 00:00:00+00:00
991,APAC,2025-11-13 00:00:00+00:00
992,NA,2025-12-16 00:00:00+00:00
993,NA,2025-12-24 00:00:00+00:00
994,NA,2025-11-25 00:00:00+00:00
995,EU,2025-11-26 00:00:00+00:00
996,NA,2026-01-15 00:00:00+00:00
997,EU,2026-01-03 00:00:00+00:00
998,EU,2026-02-17 00:00:00+00:00
999,LATAM,2025-11-21 00:00:00+00:00
1000,EU,2026-02-23 00:00:00+00:00
1001,NA,2025-12-31 00:00:00+00:00
1002,NA,2025-12-08 00:00:00+00:00
1003,EU,2026-01-19 00:00:00+00:00
1004,EU,2025-11-06 00:00:00+00:00
1005,NA,2025-11-24 00:00:00+00:00
1006,EU,2026-02-15 00:00:00+00:00
1007,NA,2026-01-25 00:00:00+00:00
1008,NA,2026-01-13 00:00:00+00:00
1009,NA,2026-02-19 00:00:00+00:00
1010,EU,2026-02-08 00:00:00+00:00
1011,LATAM,2026-02-03 00:00:00+00:00
1012,NA,2025-11-07 00:00:00+00:00
1013,NA,2026-02-04 00:00:00+00:00
1014,NA,2025-11-10 00:00:00+00:00
1015,NA,2026-01-20 00:00:00+00:00
1016,LATAM,2026-02-03 00:00:00+00:00
1017,EU,2026-01-11 00:00:00+00:00
1018,LATAM,2025-11-10 00:00:00+00:00
1019,LATAM,2025-11-04 00:00:00+00:00
1020,NA,2025-11-03 00:00:00+00:00
1021,NA,2025-12-25 00:00:00+00:00
1022,NA,2026-01-16 00:00:00+00:00
1023,NA,2025-11-20 00:00:00+00:00
1024,EU,2025-11-11 00:00:00+00:00
1025,EU,2026-01-28 00:00:00+00:00
1026,LATAM,2026-01-18 00:00:00+00:00
1027,EU,2025-12-30 00:00:00+00:00
1028,NA,2026-01-24 00:00:00+00:00
1029,EU,2026-02-09 00:00:00+00:00
1030,LATAM,2025-12-03 00:00:00+00:00
1031,APAC,2025-10-29 00:00:00+00:00
1032,NA,2025-12-05 00:00:00+00:00
1033,NA,2026-02-10 00:00:00+00:00
1034,EU,2025-11-10 00:00:00+00:00
1035,EU,2025-11-01 00:00:00+00:00
1036,LATAM,2025-12-26 00:00:00+00:00
1037,NA,2026-02-20 00:00:00+00:00
1038,APAC,2026-02-24 00:00:00+00:00
1039,NA,2025-11-06 00:00:00+00:00
1040,APAC,2025-11-04 00:00:00+00:00
1041,LATAM,2025-11-21 00:00:00+00:00
1042,NA,2025-12-12 00:00:00+00:00
1043,APAC,2025-12-25 00:00:00+00:00
1044,EU,2026-02-08 00:00:00+00:00
1045,NA,2026-02-23 00:00:00+00:00
1046,NA,2026-01-06 00:00:00+00:00
1047,EU,2025-12-12 00:00:00+00:00
1048,LATAM,2026-01-10 00:00:00+00:00
1049,NA,2025-11-25 00:00:00+00:00
1050,APAC,2026-01-26 00:00:00+00:00
1051,NA,2025-11-07 00:00:00+00:00
1052,APAC,2026-01-31 00:00:00+00:00
1053,EU,2025-11-05 00:00:00+00:00
1054,LATAM,2025-10-31 00:00:00+00:00
1055,NA,2025-11-16 00:00:00+00:00
1056,EU,2025-11-26 00:00:00+00:00
1057,NA,2025-11-06 00:00:00+00:00
1058,EU,2026-02-11 00:00:00+00:00
1059,LATAM,2025-12-14 00:00:00+00:00
1060,LATAM,2026-01-30 00:00:00+00:00
1061,LATAM,2025-12-15 00:00:00+00:00
1062,NA,2026-01-04 00:00:00+00:00
1063,NA,2026-02-08 00:00:00+00:00
1064,EU,2025-12-03 00:00:00+00:00
1065,APAC,2026-01-09 00:00:00+00:00
1066,LATAM,2025-12-19 00:00:00+00:00
1067,NA,2025-12-18 00:00:00+00:00
1068,LATAM,2026-02-20 00:00:00+00:00
1069,APAC,2025-12-12 00:00:00+00:00
1070,LATAM,2025-11-28 00:00:00+00:00
1071,LATAM,2026-01-25 00:00:00+00:00
1072,EU,2026-02-11 00:00:00+00:00
1073,EU,2025-12-17 00:00:00+00:00
1074,NA,2026-01-16 00:00:00+00:00
1075,LATAM,2025-12-25 00:00:00+00:00
1076,NA,2025-11-11 00:00:00+00:00
1077,NA,2026-01-08 00:00:00+00:00
1078,APAC,2025-11-05 00:00:00+00:00
1079,APAC,2026-02-20 00:00:00+00:00
1080,NA,2026-01-10 00:00:00+00:00
1081,LATAM,2025-10-28 00:00:00+00:00
1082,EU,2026-01-06 00:00:00+00:00
1083,NA,2025-12-08 00:00:00+00:00
1084,NA,2026-01-06 00:00:00+00:00
1085,NA,2025-11-27 00:00:00+00:00
1086,NA,2025-11-24 00:00:00+00:00
1087,NA,2026-02-02 00:00:00+00:00
1088,EU,2026-01-28 00:00:00+00:00
1089,APAC,2026-02-01 00:00:00+00:00
1090,NA,2025-12-24 00:00:00+00:00
1091,NA,2025-12-03 00:00:00+00:00
1092,EU,2025-11-03 00:00:00+00:00
1093,NA,2025-11-28 00:00:00+00:00
1094,NA,2025-11-02 00:00:00+00:00
1095,NA,2025-11-21 00:00:00+00:00
1096,LATAM,2025-11-19 00:00:00+00:00
1097,EU,2026-01-27 00:00:00+00:00
1098,LATAM,2025-12-30 00:00:00+00:00
1099,LATAM,2026-01-03 00:00:00+00:00
1100,NA,2026-02-10 00:00:00+00:00
1101,NA,2026-02-15 00:00:00+00:00
1102,NA,2026-02-05 00:00:00+00:00
1103,LATAM,2026-01-31 00:00:00+00:00
1104,EU,2025-11-05 00:00:00+00:00
1105,APAC,2026-02-10 00:00:00+00:00
1106,EU,2025-12-27 00:00:00+00:00
1107,NA,2025-11-19 00:00:00+00:00
1108,EU,2025-11-05 00:00:00+00:00
1109,NA,2026-02-02 00:00:00+00:00
1110,NA,2025-12-03 00:00:00+00:00
1111,NA,2026-02-15 00:00:00+00:00
1112,LATAM,2025-12-29 00:00:00+00:00
1113,EU,2026-02-14 00:00:00+00:00
1114,NA,2025-11-17 00:00:00+00:00
1115,NA,2026-02-16 00:00:00+00:00
1116,NA,2025-11-02 00:00:00+00:00
1117,NA,2025-11-02 00:00:00+00:00
1118,LATAM,2025-12-28 00:00:00+00:00
1119,NA,2025-12-16 00:00:00+00:00
1120,LATAM,2026-02-17 00:00:00+00:00
1121,NA,2026-01-18 00:00:00+00:00
1122,EU,2026-01-18 00:00:00+00:00
1123,LATAM,2026-01-14 00:00:00+00:00
1124,NA,2026-01-09 00:00:00+00:00
1125,EU,2026-01-13 00:00:00+00:00
1126,NA,2025-12-03 00:00:00+00:00
1127,NA,2026-02-07 00:00:00+00:00
1128,EU,2026-01-06 00:00:00+00:00
1129,NA,2026-02-24 00:00:00+00:00
1130,NA,2025-12-14 00:00:00+00:00
1131,EU,2026-02-23 00:00:00+00:00
1132,APAC,2026-02-05 00:00:00+00:00
1133,APAC,2025-11-14 00:00:00+00:00
1134,LATAM,2025-12-30 00:00:00+00:00
1135,NA,2026-02-19 00:00:00+00:00
1136,NA,2025-11-09 00:00:00+00:00
1137,NA,2025-12-26 00:00:00+00:00
1138,NA,2026-02-20 00:00:00+00:00
1139,NA,2026-01-21 00:00:00+00:00
1140,LATAM,2025-12-02 00:00:00+00:00
1141,EU,2025-12-25 00:00:00+00:00
1142,APAC,2026-01-15 00:00:00+00:00
1143,NA,2026-01-02 00:00:00+00:00
1144,NA,2026-02-12 00:00:00+00:00
1145,LATAM,2026-01-16 00:00:00+00:00
1146,NA,2025-11-17 00:00:00+00:00
1147,NA,2026-02-07 00:00:00+00:00
1148,APAC,2026-02-08 00:00:00+00:00
1149,NA,2026-01-05 00:00:00+00:00
1150,APAC,2026-02-06 00:00:00+00:00
1151,NA,2025-11-27 00:00:00+00:00
1152,APAC,2025-11-15 00:00:00+00:00
1153,LATAM,2026-01-08 00:00:00+00:00
1154,NA,2026-01-24 00:00:00+00:00
1155,NA,2025-12-26 00:00:00+00:00
1156,EU,2026-02-19 00:00:00+00:00
1157,NA,2025-12-27 00:00:00+00:00
1158,NA,2026-02-20 00:00:00+00:00
1159,LATAM,2026-01-12 00:00:00+00:00
1160,NA,2025-12-02 00:00:00+00:00
1161,NA,2025-11-27 00:00:00+00:00
1162,APAC,2026-02-14 00:00:00+00:00
1163,LATAM,2026-01-01 00:00:00+00:00
1164,LATAM,2026-02-13 00:00:00+00:00
1165,NA,2026-01-11 00:00:00+00:00
1166,APAC,2025-11-29 00:00:00+00:00
1167,EU,2026-02-07 00:00:00+00:00
1168,NA,2026-01-09 00:00:00+00:00
1169,NA,2025-11-30 00:00:00+00:00
1170,LATAM,2025-11-27 00:00:00+00:00
1171,LATAM,2025-11-19 00:00:00+00:00
1172,APAC,2025-12-08 00:00:00+00:00
1173,NA,2025-11-14 00:00:00+00:00
1174,NA,2026-02-17 00:00:00+00:00
1175,APAC,2026-02-07 00:00:00+00:00
1176,NA,2025-12-03 00:00:00+00:00
1177,NA,2026-02-09 00:00:00+00:00
1178,NA,2025-12-10 00:00:00+00:00
1179,EU,2026-02-14 00:00:00+00:00
1180,NA,2026-02-12 00:00:00+00:00
1181,NA,2026-01-23 00:00:00+00:00
1182,APAC,2025-10-31 00:00:00+00:00
1183,NA,2025-11-15 00:00:00+00:00
1184,NA,2025-11-06 00:00:00+00:00
1185,NA,2026-01-29 00:00:00+00:00
1186,LATAM,2025-11-30 00:00:00+00:00
1187,LATAM,2026-02-11 00:00:00+00:00
1188,APAC,2026-02-18 00:00:00+00:00
1189,EU,2025-12-20 00:00:00+00:00
1190,LATAM,2025-11-02 00:00:00+00:00
1191,LATAM,2026-01-29 00:00:00+00:00
1192,LATAM,2025-12-14 00:00:00+00:00
1193,NA,2026-01-23 00:00:00+00:00
1194,EU,2026-02-12 00:00:00+00:00
1195,EU,2025-11-27 00:00:00+00:00
1196,NA,2025-12-14 00:00:00+00:00
1197,LATAM,2025-10-29 00:00:00+00:00
1198,EU,2025-11-21 00:00:00+00:00
1199,LATAM,2026-01-28 00:00:00+00:00
1200,LATAM,2025-12-24 00:00:00+00:00
1201,NA,2026-01-20 00:00:00+00:00
1202,NA,2026-01-11 00:00:00+00:00
1203,NA,2025-11-20 00:00:00+00:00
1204,EU,2025-11-13 00:00:00+00:00
1205,APAC,2026-02-06 00:00:00+00:00
1206,NA,2026-02-08 00:00:00+00:00
1207,LATAM,2025-12-20 00:00:00+00:00
1208,NA,2026-02-12 00:00:00+00:00
1209,EU,2025-12-25 00:00:00+00:00
1210,APAC,2026-02-07 00:00:00+00:00
1211,NA,2026-01-18 00:00:00+00:00
1212,NA,2025-11-07 00:00:00+00:00
1213,NA,2025-12-21 00:00:00+00:00
1214,LATAM,2026-01-31 00:00:00+00:00
1215,EU,2026-02-03 00:00:00+00:00
1216,EU,2025-11-14 00:00:00+00:00
1217,NA,2026-01-14 00:00:00+00:00
1218,LATAM,2026-01-14 00:00:00+00:00
1219,LATAM,2025-10-28 00:00:00+00:00
1220,EU,2025-11-16 00:00:00+00:00
1221,NA,2026-01-07 00:00:00+00:00
1222,EU,2026-01-04 00:00:00+00:00
1223,LATAM,2025-11-04 00:00:00+00:00
1224,EU,2025-11-07 00:00:00+00:00
1225,EU,2025-11-26 00:00:00+00:00
1226,LATAM,2025-12-27 00:00:00+00:00
1227,APAC,2025-10-30 00:00:00+00:00
1228,NA,2026-02-17 00:00:00+00:00
1229,EU,2026-02-12 00:00:00+00:00
1230,NA,2025-12-25 00:00:00+00:00
1231,NA,2025-12-16 00:00:00+00:00
